id,record_Number,account_number,account_type,account_limit,account_open_date,account_balance
01JAQ4GDEC4CCMPWTRW184Q2Y4,500,fe7ab90b0a852260937ca2673fc5077661b75cab,checking,Account exceeded transaction limit,5/23/2024,5333.7
01JAQ4GDEDC3W73SK36ZQWRTCX,501,2f6a56b0ed0f9863b95864b13df5b36ba716072f,savings,Account exceeded transaction limit,5/19/2024,1820.88
01JAQ4GDEDQ1P4C0YPDBEX93DX,502,2be3d3972c810795a5908d8a9389afac8fd1a646,savings,Account under review for suspicious activity,1/17/2024,6441.96
01JAQ4GDEE5XHFE8PTMKF5RAM2,503,fc19842bd2c306d75259f5fdfc140bc187e6b832,credit,Account under review for suspicious activity,8/1/2024,62.77
01JAQ4GDEES755EYNG81XMJZZ7,504,f031a4812cce27311c30c2d930095e3ad588c0a7,checking,Account temporarily restricted due to security concerns,5/28/2024,6370.65
01JAQ4GDEFE9GTT9KG07WBGA29,505,0b2973935f1c997f93489f02972673897e1df734,credit,Account temporarily restricted due to security concerns,4/23/2024,7302.66
01JAQ4GDEF8XQAT7MXR7YQACSH,506,81609ab97054bf2150374e2800a68e60c5f23b5d,credit,Account exceeded transaction limit,10/20/2024,5214.69
01JAQ4GDEGN64K4GR6258M5PJP,507,c40b3e52dae73642eba07af5680f86d4e1e423ec,investment,Account under review for suspicious activity,8/21/2024,5090.31
01JAQ4GDEGBYKT7WEA1BVD4052,508,96ed3308d95adc9b166497bdf15697fb9325f83b,investment,Account exceeded transaction limit,9/24/2024,8770.29
01JAQ4GDEHXXF22CBVYEJE0JEJ,509,5b72021c501db3d63bc591bf36b4f565c9b23752,savings,Account temporarily restricted due to security concerns,1/22/2024,2129.95
01JAQ4GDEH092W18MAA77R3MZE,510,9b82e4c2abc598e6f8a1b63bf2f38ebb6de009f5,savings,Account temporarily restricted due to security concerns,8/27/2024,4179.54
01JAQ4GDEJ4AT9ZFQM7GJ8SJAW,511,233dbdf06077b2f78529fef4df1529fd03fae6d5,credit,Account under review for suspicious activity,3/4/2024,3664.99
01JAQ4GDEJWHMVYAGNY2VBYX25,512,dd9c306e9b34e37ed20ed3c8fb9263efe155cae7,credit,Account under review for suspicious activity,8/1/2024,4801.49
01JAQ4GDEKFMVQ6D0E83MS9XNJ,513,919c5872d62a8fb37e972cca6fce1703eca33397,checking,Account exceeded transaction limit,10/31/2023,6163.4
01JAQ4GDEKQ92YNWC1MJ5GVW1S,514,7ecd5277b8b61ceaee9b26d8bee5eee025ffacef,checking,Account under review for suspicious activity,3/3/2024,3084.54
01JAQ4GDEMZQ45S0PYY2TV9MAD,515,8627044aefbd9860b4cdf4dacba803cb76cf0718,credit,Account under review for suspicious activity,3/17/2024,3113.03
01JAQ4GDEM7NWXESZW5MYWWVMV,516,f8dc2997ea0842c03d3cc4eb3952fe21dead4e97,investment,Account temporarily restricted due to security concerns,2/16/2024,2913.64
01JAQ4GDEN82E73R01X37CGJZK,517,d471ad41461b3eb79e1d5b6211188190b5ec3675,checking,Account under review for suspicious activity,3/6/2024,7334.65
01JAQ4GDENBS7X51PSB4ARRH4B,518,7e99a362f871042360f974120d40de7ca93d54d2,savings,Account exceeded transaction limit,3/4/2024,6444.69
01JAQ4GDEPGP683CP716SM1HTS,519,0286ebb25fcc83a4862d8b9786284ea16469f710,checking,Account exceeded transaction limit,5/20/2024,2138.66
01JAQ4GDEPBCNF5S18P8Z7VD9P,520,9b3d7384d4b2bc0c3524b4be389fe2c60af03367,credit,Account under review for suspicious activity,12/13/2023,4864.61
01JAQ4GDEQHXPGDV32M2CN3WPE,521,14c13cebb1becdba632505d5355286833e41f64c,investment,Account under review for suspicious activity,2/8/2024,7836.5
01JAQ4GDEQ0Y401FQG1CSF01CC,522,3e983ba457c6399b67b7aba34aaa1f5a62198a92,checking,Account under review for suspicious activity,2/2/2024,6615.01
01JAQ4GDERY03BEA1P9DXF8XCR,523,126afecf016e2e0a39f149cf1ad581c7d6526532,credit,Account temporarily restricted due to security concerns,3/23/2024,852.45
01JAQ4GDERXRCC4R7GEY08CPSN,524,0439f920bf5b62e4d1e155ae1cf2fc931e95b2c9,savings,Account temporarily restricted due to security concerns,2/15/2024,4878.23
01JAQ4GDES6J3AVCY269RTJ4Q0,525,818e71b27ba41f425cefe14d709ad4f1353003ef,investment,Account exceeded transaction limit,11/19/2023,624.87
01JAQ4GDESKNVDVKQ63AVMTG8B,526,e44f86e13e219cc440413f09d22350c78765e7e1,checking,Account under review for suspicious activity,10/8/2024,4927.19
01JAQ4GDETV54HM1TNAB050VNE,527,10bccc7de013a4ed2a9a5a2da885ac4f8108bb3f,checking,Account exceeded transaction limit,9/28/2024,282.6
01JAQ4GDEVTMT1690F3JZYEM8D,528,867c79bd25165b84598abf7158d08d12800475a4,savings,Account exceeded transaction limit,2/5/2024,748.88
01JAQ4GDEV38MKVFP39KPYC64G,529,012e64c2e80a30d3d2584e57a8c4eeea95d23a59,savings,Account exceeded transaction limit,3/20/2024,9858.67
01JAQ4GDEWGMYRAPWF5QR0QGB9,530,a9668456c260ea027e4729f1fe65e64a0a1f5e8b,credit,Account under review for suspicious activity,12/21/2023,6180.23
01JAQ4GDEWF58SXZWBWESN7GC3,531,7c8cb45772a0ef1e94b046fbde572382429f7013,credit,Account temporarily restricted due to security concerns,4/6/2024,6855.05
01JAQ4GDEXDDH42WJ0V4P4XGYQ,532,412a5c5b1c6029a1578fd453b94419e0bcc23f11,credit,Account temporarily restricted due to security concerns,1/29/2024,425.01
01JAQ4GDEXSG7GD073QFN9JCNE,533,b834ea41d29973c79165c08f70cc1d85629cee33,savings,Account temporarily restricted due to security concerns,9/7/2024,3862.74
01JAQ4GDEY19VTTG7MRSM8Z26P,534,b6f3e400dedb00a278b712ac5d3aa89650833cb3,credit,Account temporarily restricted due to security concerns,1/20/2024,1726.78
01JAQ4GDEYW09461A5Y030J0M7,535,7a12b7263d23db1577f3774def847b1b5ffda0e3,savings,Account exceeded transaction limit,3/2/2024,3305.48
01JAQ4GDEZA5KFZDPQJM36AKGF,536,2ae0fe587e0a56289478e5a8d4f389dd95e61540,savings,Account under review for suspicious activity,11/15/2023,3181.65
01JAQ4GDEZJ93Y0QP4947YCT3P,537,f4a0ad322fa35e82d1890720c34ccff401764785,credit,Account exceeded transaction limit,10/23/2023,3646.94
01JAQ4GDF0FY83V5EX0GKN7AAM,538,8de0e2b56ddc90457c28912c0e0fbccddefdf925,credit,Account exceeded transaction limit,11/6/2023,7601.64
01JAQ4GDF00XR0N8S72JGHZ4BW,539,66ea56f2040cf6f6f45aa0faec5c5c047f76a7b6,savings,Account under review for suspicious activity,1/29/2024,1084.35
01JAQ4GDF175PFS3BTS8Y4WAWM,540,d245695e064674b3743ad49442ef0c6f5df5892b,credit,Account temporarily restricted due to security concerns,2/14/2024,8419.9
01JAQ4GDF1DHGRY89JST37MG42,541,32c794dd988245e1a1c21487b8e24989ba219b55,credit,Account exceeded transaction limit,8/20/2024,8591.12
01JAQ4GDF2PBWTPE5K7NCQ7V8Q,542,afd6f310652ccbba863113011743f1fdf784650c,savings,Account temporarily restricted due to security concerns,4/17/2024,3456.68
01JAQ4GDF2ATRWKZKNDD3V86PB,543,958eba899d000575edb3fc04aa11c66f85eafcc0,credit,Account temporarily restricted due to security concerns,11/23/2023,3311.86
01JAQ4GDF3S89KTPC0G4H36KQD,544,f1d3e40ec8b6a947e852287e213b31c09944ea83,savings,Account temporarily restricted due to security concerns,1/24/2024,9354.06
01JAQ4GDF3HABJBBXN0BRBXWE3,545,1663f4a1a21d5ae1e57f51d351a2e63a26e23a67,checking,Account temporarily restricted due to security concerns,10/10/2024,2583.39
01JAQ4GDF4EG7WRMCERM4DYYHD,546,1cb18b7ee3fc08cd283b2304161fb47f962563af,investment,Account exceeded transaction limit,3/19/2024,3747.14
01JAQ4GDF57T40G2SVCPZ9T7R2,547,943fb6c440888752ef4cf84bc9748183722ed7af,credit,Account exceeded transaction limit,3/21/2024,809.19
01JAQ4GDF5C0VYETY6QJD9SRMV,548,34c3a935659da7940605b1e7fd087a8fbced2218,checking,Account under review for suspicious activity,2/14/2024,2073.43
01JAQ4GDF6660M9C1PR63E4J0J,549,d449f2d10e7e3410aff8dd2f47cfd2c98205ca5f,savings,Account under review for suspicious activity,5/9/2024,8861.71
01JAQ4GDF6GKXCRD3ZQTV90Y1G,550,3e179603f2f7063b10fb8d9a4aaef0f7d449a736,savings,Account under review for suspicious activity,10/14/2024,1355.87
01JAQ4GDF7ZJB3YD1FGQ26DCQC,551,b6801cd69ce2589f95b814b73dfec855dd40064f,savings,Account under review for suspicious activity,5/16/2024,4911.7
01JAQ4GDF7S7P4TT7TMRBDNBGW,552,66a48a9aa0eeb90e34efab40aa970c0b535f7888,credit,Account exceeded transaction limit,8/25/2024,31.2
01JAQ4GDF8ZZCSPMK9XJP8KE55,553,e615eea0b4163915dfb84259af96e146691fb7c5,checking,Account temporarily restricted due to security concerns,7/16/2024,8959.68
01JAQ4GDF8Z29N7DQZZWGE8JG2,554,cf9edd1b47a48a068a3acb19e730d51aa3bfe52b,checking,Account under review for suspicious activity,9/28/2024,6869.15
01JAQ4GDF9SV856MMV0A6Y92Y7,555,79856de9c1b9eb680d73034f40fbdebbaafa0783,savings,Account exceeded transaction limit,10/7/2024,2210.24
01JAQ4GDF90ZVS9HRQ55DFRHDH,556,2170bfea2e7dff53b143c522d724bdd0d7f98ec9,savings,Account exceeded transaction limit,7/29/2024,6098.53
01JAQ4GDFAY9QJ2S4QY7223GSV,557,cbd3995c3a3af283da94f2b44a40a46ef6fd9fe9,credit,Account temporarily restricted due to security concerns,6/14/2024,7282.5
01JAQ4GDFARD5Q6045N5FZ45BR,558,6ed2ce66e90e2c374d4c8cbecd6f5a6022ccc439,credit,Account exceeded transaction limit,4/27/2024,131.97
01JAQ4GDFB6H6XAAZKEEYXGBWW,559,d71b4638b253e6af9d9917def9749887f5e2fcd6,savings,Account under review for suspicious activity,9/20/2024,8631.1
01JAQ4GDFBGNCYYHNEMCFYNBR8,560,f5bca019d9fbfa91672983dd76e938669903cc8a,savings,Account exceeded transaction limit,2/23/2024,465.12
01JAQ4GDFC21Y3Y6G8Z9XKPKH2,561,8601fd51ca8e8992dfa24ca42e63a7f21a7a34e1,credit,Account temporarily restricted due to security concerns,9/15/2024,2687.92
01JAQ4GDFDW5FTQNMGCWEAAZXV,562,2deba84879a5610a915cef866768da33e7211683,checking,Account exceeded transaction limit,11/19/2023,7441.29
01JAQ4GDFDHCCJT5GEBXE05NWP,563,facecfd0ec7200d0f0baf669ce4225c686212537,investment,Account exceeded transaction limit,8/6/2024,9861.6
01JAQ4GDFE05VE1K5Y47SFV0WF,564,f6211aaaffdc4d873dba4b9a27006ec00598126a,investment,Account temporarily restricted due to security concerns,7/15/2024,2931.22
01JAQ4GDFE90MEC3K6TDB7975Y,565,a066b4607c7eea861e11f1be7d13b9637fb8faab,credit,Account under review for suspicious activity,7/16/2024,3766.05
01JAQ4GDFF67EWDGPYEM2HKKDV,566,ec5188bacddebafb1c4766ee74d39098c248c242,investment,Account exceeded transaction limit,4/12/2024,7424.82
01JAQ4GDFFM3XS3Q29CQDCM84J,567,af9f398156aec70ac9b194fec92af473d4ff13c1,investment,Account under review for suspicious activity,9/25/2024,9343.93
01JAQ4GDFGRDW4F28EHMRQ0X22,568,b19662ea7939667930125b83796d02a0c8a0116e,savings,Account temporarily restricted due to security concerns,6/4/2024,9502.42
01JAQ4GDFG5YZRBDX7028YKC47,569,55770acf48c259afa75cf90f2ee2cb6716e3b711,credit,Account under review for suspicious activity,6/23/2024,55.64
01JAQ4GDFHVFNXGG8N285R4B4K,570,e43ba5927e137b0f9deb29671f2d084262761787,savings,Account temporarily restricted due to security concerns,4/1/2024,3173.97
01JAQ4GDFH5JZ2F7TPJP9PT1DX,571,bc7f49d719be54d28932edcdb516b0f579b31b01,savings,Account temporarily restricted due to security concerns,8/10/2024,446.12
01JAQ4GDFJ6PPSBWXGVGXTNCD2,572,04402d64f3a973bde7d24f8794c8cd6014aacb52,credit,Account under review for suspicious activity,5/19/2024,2249.05
01JAQ4GDFJNR8VFR7HSKQ9AYDV,573,cbea7a3f7d907d7065c2c7dd5112e4bb82617a99,savings,Account temporarily restricted due to security concerns,7/8/2024,2679.77
01JAQ4GDFKGGT5REQ69QY6Y38R,574,af6f8d00b4e37aa507f5332693712b46fecc9ec2,investment,Account exceeded transaction limit,10/18/2024,7353.19
01JAQ4GDFK2RVK5AV872CFDWEH,575,bcc95863f2df69491e9ff063121c106f8716d124,savings,Account exceeded transaction limit,7/5/2024,1209.55
01JAQ4GDFMNFMRRSE0MRWD1429,576,eea00a191e003f8f7c47288538be5351f5f47347,checking,Account temporarily restricted due to security concerns,7/28/2024,7649.03
01JAQ4GDFM6ENESDRNTJ5XMFH5,577,47d1e3766a6a47e1d7147da3ec14761366d48d2c,checking,Account under review for suspicious activity,5/4/2024,2376.79
01JAQ4GDFNW5FH5VY34M1XRTAB,578,78adf11ecc45af66f074ef3ccc8b3c9c61254a87,checking,Account exceeded transaction limit,5/5/2024,7262.81
01JAQ4GDFP5CDY4FT0VRX9G7Q4,579,00d3540e8394be6caa7cc2186634da39ac41fca9,checking,Account exceeded transaction limit,4/20/2024,2359.02
01JAQ4GDFP65TSPDZHFGR9A98X,580,1a6badc52c90e462e7a58845e7a78c68a748c4fe,checking,Account exceeded transaction limit,8/1/2024,52.12
01JAQ4GDFQT9BMMM04T6NBTC1Z,581,1734e1971efd8b35f4a04cd8cce6240304bc2fd4,investment,Account under review for suspicious activity,3/27/2024,8517.6
01JAQ4GDFQRJ6HKAWGHNYWKK0E,582,3f08729d1db396abdbcb268a6449e94f1c2c21cd,investment,Account under review for suspicious activity,6/6/2024,2704.2
01JAQ4GDFR5ZT4K469NBKMF1H1,583,8caebaf13f8d3891f8608cb0c85a6baad548fd1b,savings,Account exceeded transaction limit,12/29/2023,1720.41
01JAQ4GDFRCYFJ0XWJ772XX6D6,584,582c4f1f74eb5737775dec2ba1869cf80ead9daf,checking,Account temporarily restricted due to security concerns,10/6/2024,5227.86
01JAQ4GDFSNYAP6ZJ9G82N0C44,585,0a5b8de4b2a088a40f10749237684e2cd2ae9a8a,credit,Account exceeded transaction limit,7/15/2024,6657.24
01JAQ4GDFS1ES3D1G6GQCVVJRX,586,1ea677f0b10b5e9357e1007193e752a866711f74,checking,Account under review for suspicious activity,7/1/2024,4031.69
01JAQ4GDFTV771FTE2ZSVWE07J,587,edb400225a9bdfe42a0e64c2244ae39cac7d8cbf,credit,Account exceeded transaction limit,12/17/2023,3012.55
01JAQ4GDFTHN9VRBHSBHQA8XS3,588,948814bfe46621d08b3af96048669e9ad7f2a72b,investment,Account temporarily restricted due to security concerns,8/6/2024,3724.85
01JAQ4GDFVT43SCH0S9A0FNK3A,589,a635e0d13b2b40dbdca5d5a86278a041e0578f63,savings,Account temporarily restricted due to security concerns,4/10/2024,8449.34
01JAQ4GDFVRG2BBFFVNP4814Q0,590,29ddfe2db0545504fb22921514f998f03b0d9134,checking,Account under review for suspicious activity,7/18/2024,6396.71
01JAQ4GDFWCKBT4FP7PYETXDS1,591,c36b0be1e12a9e2a16fd56a4151e5a5dd08fcc28,savings,Account exceeded transaction limit,9/10/2024,7183.23
01JAQ4GDFXXGSWR9JBYSY6KP4T,592,dba297c48e4f3970c5e68f68777d21239fd8fded,credit,Account exceeded transaction limit,9/18/2024,5390.03
01JAQ4GDFX97F7EQCT71WWW056,593,66129c3e4b4a984672ce2b5ec4a585818ac612fa,investment,Account exceeded transaction limit,10/5/2024,335.25
01JAQ4GDFYX4XH8Y54JQRG5KS8,594,fd03dc979f58ca13d6a2899ac6f2353a143f9be6,investment,Account under review for suspicious activity,8/21/2024,8321.67
01JAQ4GDFYA9GGMNFNND9XZQM3,595,fcad86f2ee4470fb82bcc51c2261d36b5b537e95,investment,Account exceeded transaction limit,1/31/2024,2572.5
01JAQ4GDFZK5AEFG6AVSP4986P,596,bc14a6f5dcfc6168baf79e610934bdb82e34edfd,checking,Account temporarily restricted due to security concerns,2/11/2024,2604.41
01JAQ4GDFZF68PQK1C1DJ5HCCE,597,f30b126bd5e1ccdee15e15e56c0d88c4c8d44a2c,credit,Account temporarily restricted due to security concerns,11/7/2023,7049.92
01JAQ4GDG08PHYADYFSVWAK69R,598,65817dadecc29083705e081928836c9534a0875b,savings,Account temporarily restricted due to security concerns,4/23/2024,3845.7
01JAQ4GDG0904CRET0XRZ3JASA,599,f9765dca460bfd45b7e1a2213fe49fcd7d57bce0,credit,Account temporarily restricted due to security concerns,10/15/2024,7173.61
01JAQ4GDG1TA31F1PEE8HTTEGD,600,2c1b69845b2ba604af1d0b94dc428c9595ec8cbb,credit,Account exceeded transaction limit,5/20/2024,6692.47
01JAQ4GDG18616KY8F85SPFGYK,601,00aaa0a2a9e49377390ad684e9a7e732d9369b62,investment,Account under review for suspicious activity,1/21/2024,361.5
01JAQ4GDG2EJXF539YHVDS6N02,602,94a0a337df7e98553ae3e54fcf824f7a6e6f4fed,checking,Account temporarily restricted due to security concerns,8/22/2024,7640.27
01JAQ4GDG2MVM0YYEF771ZW1F7,603,61fe052b109b69a91bbbb043ea45c71493780490,checking,Account temporarily restricted due to security concerns,12/30/2023,1567.84
01JAQ4GDG3X8YEWFYZKBT1Q7SF,604,9ec1c85a619b080a0e099f9c52183f2e44c2b6b8,credit,Account under review for suspicious activity,6/4/2024,5850.33
01JAQ4GDG3Z028CYSVRPSVNMW7,605,fe36283f0bc07e04d7fd9ccb34542f711dfd0857,credit,Account under review for suspicious activity,9/6/2024,7906.2
01JAQ4GDG4H906X0JA7SEVEBNS,606,a5582a116fa66efbbd15c1789b027fea0e990c3b,investment,Account under review for suspicious activity,2/25/2024,5969.27
01JAQ4GDG4FBPREMS8EC3W4Z9S,607,174642e91772586569f4f48b1709977db18feef7,checking,Account exceeded transaction limit,1/29/2024,647.73
01JAQ4GDG5V8ZENNRCVBFHR21B,608,cd4670adf1a7cb7f86f710616933d01100701d2c,investment,Account exceeded transaction limit,12/24/2023,7221.88
01JAQ4GDG6WN51TB18EX0CW3ZG,609,b9521d9ce82b960a830b7c5569c3e3dff6430931,credit,Account under review for suspicious activity,8/20/2024,1549.85
01JAQ4GDG6SEZ5EPY1Z9CV6ZQN,610,d0d588505c44d9c3e61df33527f8417ac7a5b27b,credit,Account under review for suspicious activity,4/16/2024,8832.51
01JAQ4GDG7RWJWE1XH7V715H6S,611,158eb52e4b1ee126a27d626c9dbbb4d3a12f7b95,credit,Account under review for suspicious activity,12/19/2023,5219.95
01JAQ4GDG758ZZTWZ14FBT9744,612,e5f60c09bd8aee3ac954179faa457cc9d1e45100,credit,Account under review for suspicious activity,1/16/2024,5153.97
01JAQ4GDG8D0VGYMAJRM7M51R8,613,e5c3d6c8fa724783cbad999bbd5f2dc6cf103c41,savings,Account under review for suspicious activity,3/18/2024,9032.27
01JAQ4GDG85TNY5QFDZGD2NW7E,614,41d27565773185a566e5137d5a7c52e05d8e8098,savings,Account exceeded transaction limit,12/7/2023,549.32
01JAQ4GDG9TMQX7KEH47N637PE,615,51395bf9e2ace608d22ec6a573ec9a2322a6abe0,savings,Account under review for suspicious activity,2/22/2024,9332.22
01JAQ4GDGAZ56MVM5XH5FPEYTQ,616,2bacdf707fdcb0924e5a675b4854ad4197730558,investment,Account under review for suspicious activity,12/29/2023,3864.85
01JAQ4GDGA0C9G9AP5Q44F9002,617,d576334326794b109363997c4d76090185cdc37a,savings,Account temporarily restricted due to security concerns,12/27/2023,7471.39
01JAQ4GDGB3D21G7X46BS6JCR1,618,7affa8d3939a220f7b94f8156e6e0d6147cc5233,checking,Account temporarily restricted due to security concerns,8/18/2024,5046.43
01JAQ4GDGB3GGDE63FAZTDFX3H,619,e6abb8190b0c032e8216b65a7925ad8aba68250a,savings,Account exceeded transaction limit,8/29/2024,3542.0
01JAQ4GDGCHH1AAHR9QWA2TCZM,620,ef167f5e38f7b37e73ac2286f17b454b8157f7ee,savings,Account temporarily restricted due to security concerns,6/1/2024,3050.57
01JAQ4GDGCGKCTXR867AQQ2P25,621,e472e37508f638fe8bcf157e94727e100bf1c8f8,credit,Account temporarily restricted due to security concerns,2/23/2024,8763.98
01JAQ4GDGDQQG3EH4045AP22V9,622,5c5aec8320fcd2624e882478ded735885770b809,checking,Account under review for suspicious activity,12/1/2023,1845.96
01JAQ4GDGDFBTA6437CJ8RV48B,623,7132d7620dfb57030a7f92a052ad07adaac829b8,savings,Account exceeded transaction limit,1/18/2024,6726.62
01JAQ4GDGESY9MZFBK2GPEF6W4,624,ed7df29cedc4ddb1bd8babb02293dcfac3a928c2,credit,Account temporarily restricted due to security concerns,12/8/2023,6130.85
01JAQ4GDGEMQKCCX2YN34FBCD0,625,59859565a443a7101a22d97ecb5484aac56bde32,checking,Account exceeded transaction limit,6/3/2024,2619.72
01JAQ4GDGFAM6SE3010BMZJZES,626,d401d73ed0c4bbd3982d90aa8a43e488611db57b,investment,Account under review for suspicious activity,7/1/2024,7756.05
01JAQ4GDGFWHFP1JNG6RHX1KBJ,627,1a7f6763ed053ac1ed35324bf6de841a866802fb,savings,Account temporarily restricted due to security concerns,4/22/2024,8489.73
01JAQ4GDGGDPG3WSSYZMKVJDX5,628,dcbb3ae2a311a469a4cb08a77da4a5103b7d1a3b,checking,Account temporarily restricted due to security concerns,8/1/2024,5061.1
01JAQ4GDGG8NPGV5FYJ9BW0BMK,629,324a29fa50d20cf804153dac29f44b0c3426d436,credit,Account exceeded transaction limit,2/1/2024,7524.93
01JAQ4GDGH96GZT6RX3PA045HA,630,65fb0f2120e0c035a5198edb29dd9aa259fa4a30,investment,Account under review for suspicious activity,1/30/2024,6879.27
01JAQ4GDGHD043YD9ZSS9HQ1VM,631,f1879a9293504dfcfce24a9a986a9ca5da5f3255,checking,Account exceeded transaction limit,6/16/2024,4153.38
01JAQ4GDGJS5RCETTN7RNBX7M1,632,b913964abd6b0e90d41a0f6bc8990f24d81f3fea,credit,Account under review for suspicious activity,6/22/2024,1149.21
01JAQ4GDGJ5CKRPPP8MB408ASS,633,9b65846a17f391d504a255c48aef760660ece830,credit,Account exceeded transaction limit,7/24/2024,8019.98
01JAQ4GDGK9WJQ7VGV55N4TYGA,634,70ffe0fd66d3e2315b521a696ff766a0373a9a41,credit,Account under review for suspicious activity,2/9/2024,289.13
01JAQ4GDGMT66HNVK5PKW9BR6A,635,be9fdacbbfba52e1a39912a9906d4fb7e460efb3,investment,Account under review for suspicious activity,1/2/2024,5539.87
01JAQ4GDGMR877EJ570YA28XDD,636,e4a7b3a2f8cd16a734f49122b797d72442567a63,savings,Account under review for suspicious activity,2/13/2024,3759.9
01JAQ4GDGNT3B29QGC41RQQ32D,637,3d405eca8d4db034c26fcc3ff1d3c23e6167d41f,savings,Account exceeded transaction limit,2/2/2024,8274.41
01JAQ4GDGN220YFAN6QT8RSXKE,638,0bc55381cf388abc4fdb587cc78fa7716987a22b,investment,Account under review for suspicious activity,9/14/2024,9384.34
01JAQ4GDGPBQV17KZWCTFZCEQP,639,c65e72afb5a265866097e4ae7cdd5fc26967611c,checking,Account exceeded transaction limit,8/12/2024,1223.28
01JAQ4GDGP58R488N9345TPT5W,640,236b3b2779d383e6baec5774087320bd7b36826a,checking,Account under review for suspicious activity,5/17/2024,1643.03
01JAQ4GDGQDHT39E2CHV5BTTZQ,641,b2aaec0db30870d4ac01a44047dfa81e44b88c22,checking,Account exceeded transaction limit,7/1/2024,740.32
01JAQ4GDGQBA7FQQYHN474G7W3,642,7052bdf03aa971953fb3d680ad0a57c9eec01718,credit,Account temporarily restricted due to security concerns,11/23/2023,2799.12
01JAQ4GDGR8X21C2YHZ4M0QYFW,643,770657b9a398c35f594529a67d52be924dc7fbc7,savings,Account under review for suspicious activity,12/5/2023,1598.64
01JAQ4GDGRX2H22HEGZR83NS8Z,644,1aaee21da4c09ef898c39c2dfe6d006c95e47e43,checking,Account temporarily restricted due to security concerns,7/12/2024,9500.78
01JAQ4GDGSXQAEP7G5R7YQX5R0,645,75c0fbb9b3e8a21c99e10d5d259b70ad0870b2f4,checking,Account under review for suspicious activity,12/7/2023,8601.07
01JAQ4GDGSSBQD9AYRZ16A7ZMB,646,4b6523194383b7daa34dee4174a9bc5324464a00,credit,Account exceeded transaction limit,4/12/2024,4234.1
01JAQ4GDGT4BXNDSPJ35G1ZMVZ,647,23add059e091226905c7fa60d4ef8d57b543ff39,credit,Account under review for suspicious activity,2/11/2024,2628.62
01JAQ4GDGTJ05QVKHZ3CJ99EE7,648,0c89a3847992a6e846856de797eb3ceafb6cb9cd,checking,Account under review for suspicious activity,1/6/2024,476.72
01JAQ4GDGX9Z866NGFBBH8ZA2Z,649,3f1502e4b270aeb91003d85f467e99b146663f0c,investment,Account under review for suspicious activity,9/22/2024,2198.69
01JAQ4GDGYE3E0NQ5E1SBACPP0,650,a79d6a4e7a467774b612a30c25d63ca19fdfe406,credit,Account exceeded transaction limit,12/7/2023,8855.42
01JAQ4GDGYDTEWDBFB6QMW6BX4,651,6b74344dfc19515ee59eb8880faf17df134e8522,savings,Account exceeded transaction limit,10/30/2023,1408.4
01JAQ4GDGZBXGZV6KAWHY89MB5,652,87c47b72b379599730253d166041beabcd77db7d,investment,Account under review for suspicious activity,7/27/2024,4239.1
01JAQ4GDGZJTHWDJGV173RFFSA,653,47a1c14514935f3364a0851ae4109329098f92ed,investment,Account temporarily restricted due to security concerns,8/1/2024,9298.92
01JAQ4GDH0M228249Z3HFYC0QM,654,c42f0bb41bc51aad36e9c4473a8c5c60fd9041db,checking,Account under review for suspicious activity,5/27/2024,4118.55
01JAQ4GDH0GD5A46KVW2RYYE3B,655,d521eaa44024fb4e014a485af6973f14ef883ef6,savings,Account under review for suspicious activity,12/25/2023,9473.11
01JAQ4GDH127QW7A4SWAK5VVGP,656,256e163c80cf33a45843489c437be57a758d33c1,investment,Account temporarily restricted due to security concerns,12/21/2023,4060.71
01JAQ4GDH1EEW0XD8KEMKZM5M5,657,fb9f6bd67af8572f539dfe24d1a14b96bd6f484c,credit,Account under review for suspicious activity,11/29/2023,3416.67
01JAQ4GDH2FAFJQK5HSXTWTBQ9,658,5fa8763cdbaebd3a568d7748cca47755ae5c0756,savings,Account exceeded transaction limit,1/1/2024,3290.95
01JAQ4GDH35M7STNXZV9VEAS2S,659,c9fc5bc8cf411e18da095c3db91d71394785b27d,investment,Account under review for suspicious activity,2/4/2024,2331.24
01JAQ4GDH3Q1SQK51GRB219SMD,660,f65c1f032b81e97d64e25754c03d231ddd30faf1,credit,Account exceeded transaction limit,9/12/2024,3685.07
01JAQ4GDH42N4FS8CS0MG1D5R5,661,b426731ab711da9b195d8e4bd1dcf3d0b12d2920,savings,Account exceeded transaction limit,10/18/2024,4171.1
01JAQ4GDH4M633MK169Q1HY2YB,662,ce17c58fcb0d8862c18de694e301a70bc7cc6fdd,savings,Account exceeded transaction limit,6/2/2024,7027.81
01JAQ4GDH5M7V7J79SG22G3MF0,663,0fa048af55870e543a51c91d32a86d23b3df2c81,savings,Account temporarily restricted due to security concerns,7/9/2024,2687.13
01JAQ4GDH5GVEFNCVBN6P4MHFW,664,cd0cc67524b9d98980ade5324974cef9fbc7cee2,investment,Account temporarily restricted due to security concerns,12/23/2023,2465.84
01JAQ4GDH6XEM2WKNPE9G4WWBV,665,065cb4e6d6c576818bf7b1cdd8b2c422b4e0e87a,credit,Account under review for suspicious activity,5/18/2024,3914.27
01JAQ4GDH6VN6YHX9B9TZFDS5M,666,219d392217a60a2a443cbfaeb1232754761bd1a0,savings,Account exceeded transaction limit,4/8/2024,9760.03
